Run Script Log: hidden_state = 256, input_state = 256, epoch = 20, data rows = 13679, save path = save/model_256.tch
You should call this after loading model parameters
Start train, epoch = 20
Start epoch0
Inited s-bert model using paraphrase-distilroberta-base-v1
result indexs: [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
correct indexs: [2, 3, 4, 7]
result indexs: [3, 1, 1, 1]
correct indexs: [2, 4]
result indexs: [3, 1]
correct indexs: [8, 11, 12, 27, 31, 77, 80, 81, 82, 83]
result indexs: [4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
correct indexs: [1, 4, 5]
result indexs: [3, 1, 1]
correct indexs: [2, 3, 4, 5]
result indexs: [4, 4, 4, 4]
correct indexs: [1, 3, 4, 8, 10, 11, 38, 39, 41, 46, 48, 49, 58, 59, 60, 62]
result indexs: [43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43]
correct indexs: [2, 6]
result indexs: [3, 1]
correct indexs: [4]
result indexs: [3]
correct indexs: [1, 2, 5]
result indexs: [3, 1, 1]
correct indexs: [3, 4, 15, 16, 17, 19, 22, 25, 27, 28, 29, 30, 31, 32, 34]
result indexs: [34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34]
correct indexs: [1, 4, 6, 7, 8]
result indexs: [6, 6, 6, 6, 6]
correct indexs: [4, 5, 6, 8, 11, 13]
result indexs: [3, 1, 1, 1, 1, 1]
correct indexs: [1, 2, 5]
result indexs: [3, 1, 1]
correct indexs: [7, 9, 13, 15, 19, 20, 21, 22, 23, 25, 27, 29, 31, 32]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: []
result indexs: []
correct indexs: []
result indexs: []
correct indexs: [1, 4, 8, 9]
result indexs: [3, 1, 1, 1]
correct indexs: [2]
result indexs: [1]
correct indexs: [8, 15, 18, 20]
result indexs: [3, 1, 1, 1]
correct indexs: [2, 3, 7]
result indexs: [3, 1, 1]
correct indexs: [7, 8, 9, 11, 12, 13, 20, 25, 29, 30, 42, 57, 64, 65, 91, 92]
result indexs: [45, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [1]
result indexs: [1]
correct indexs: [1, 2, 4, 7]
result indexs: [3, 1, 1, 1]
correct indexs: [3, 5, 8, 12, 13]
result indexs: [13, 13, 13, 13, 13]
correct indexs: [4, 14, 16, 20, 27]
result indexs: [10, 10, 10, 10, 10]
correct indexs: [1, 2, 6, 8, 11, 18, 24, 28, 34, 39, 44, 46, 47, 56, 59, 66]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [2]
result indexs: [3]
correct indexs: [8, 14, 15, 20, 25, 28, 30, 31, 34, 37, 39, 40, 41]
result indexs: [33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33]
correct indexs: [3, 7]
result indexs: [3, 1]
correct indexs: [2, 4, 9]
result indexs: [3, 1, 1]
correct indexs: [1, 2, 4, 10, 13, 19, 29, 31, 32, 35, 44, 61]
result indexs: [40, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
correct indexs: [1, 3]
result indexs: [3, 3]
correct indexs: [1, 3, 6]
result indexs: [3, 1, 1]
correct indexs: [1, 3, 7, 10, 11, 12, 14]
result indexs: [15, 15, 15, 15, 15, 15, 15]
correct indexs: [2, 3, 6]
result indexs: [3, 1, 1]
correct indexs: [2, 8, 10, 16, 17, 20, 21, 23, 27, 36, 38, 47, 48, 49, 52, 53, 62, 72, 73]
result indexs: [14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]
correct indexs: [2, 11, 18]
result indexs: [19, 19, 19]
correct indexs: [3, 15, 16, 17, 19, 21, 22, 24, 25]
result indexs: [27, 27, 27, 27, 27, 27, 27, 27, 27]
correct indexs: []
result indexs: []
correct indexs: [3, 8, 9, 10, 13]
result indexs: [18, 1, 1, 1, 1]
correct indexs: [3, 4, 5, 8, 12, 14]
result indexs: [3, 1, 1, 1, 1, 1]
correct indexs: [1, 9, 11, 14]
result indexs: [3, 1, 1, 1]
correct indexs: [3, 5, 8, 12, 13, 14]
result indexs: [3, 1, 1, 1, 1, 1]
correct indexs: [1, 9, 10]
result indexs: [3, 1, 1]
correct indexs: [9]
result indexs: [3]
correct indexs: []
result indexs: []
correct indexs: [2, 5, 9, 10, 11, 12, 14, 16]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [1, 3]
result indexs: [3, 1]
correct indexs: []
result indexs: []
correct indexs: [1, 6]
result indexs: [9, 1]
correct indexs: [2, 3]
result indexs: [3, 1]
correct indexs: [2, 6]
result indexs: [3, 1]
correct indexs: []
result indexs: []
correct indexs: []
result indexs: []
correct indexs: [1, 3, 7, 8]
result indexs: [3, 1, 1, 1]
correct indexs: [3, 5, 8]
result indexs: [2, 1, 1]
correct indexs: [2, 6]
result indexs: [3, 1]
correct indexs: [2, 3, 6, 9, 13]
result indexs: [3, 1, 1, 1, 1]
correct indexs: [1, 3, 7, 12, 23, 26, 34, 39, 45, 48, 51, 53, 57, 68, 70, 73, 75, 76, 79, 83, 89, 93, 96, 100, 103, 104, 107]
result indexs: [70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70]
correct indexs: [4, 10, 12, 15, 17, 18, 20, 21, 22, 23, 26, 29, 36, 45]
result indexs: [28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]
correct indexs: [4, 6, 9, 13, 16]
result indexs: [3, 1, 1, 1, 1]
correct indexs: [4, 7]
result indexs: [3, 1]
correct indexs: [5, 7, 11, 12, 13, 14, 15]
result indexs: [3, 1, 1, 1, 1, 1, 1]
correct indexs: [1, 4, 5]
result indexs: [3, 1, 1]
correct indexs: [2, 3, 5]
result indexs: [3, 1, 1]
correct indexs: [1, 2, 5]
result indexs: [3, 1, 1]
correct indexs: [4, 7, 11, 12, 13]
result indexs: [3, 1, 1, 1, 1]
correct indexs: [1, 3, 6]
result indexs: [3, 1, 1]
correct indexs: [1, 2, 3]
result indexs: [3, 3, 3]
correct indexs: [2]
result indexs: [3]
correct indexs: [2, 3]
result indexs: [3, 1]
correct indexs: [3, 5, 9, 10, 14]
result indexs: [3, 1, 1, 1, 1]
correct indexs: [5, 11, 12, 13, 16, 19, 23, 25, 26, 29, 33, 34, 35, 36, 37, 38]
result indexs: [35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
correct indexs: [2, 4]
result indexs: [3, 1]
correct indexs: [1, 2, 6, 8, 10, 12, 18, 23, 24, 27, 29, 36, 38, 39, 40, 41, 53, 54, 72]
result indexs: [13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [1, 2, 5, 9]
result indexs: [3, 1, 1, 1]
correct indexs: [1, 2]
result indexs: [3, 1]
correct indexs: []
result indexs: []
correct indexs: [9, 13, 16, 17, 21, 22, 24]
result indexs: [3, 1, 1, 1, 1, 1, 1]
correct indexs: [2, 5]
result indexs: [3, 1]
correct indexs: []
result indexs: []
correct indexs: [4, 11, 12, 16, 17, 25]
result indexs: [3, 1, 1, 1, 1, 1]
correct indexs: [3, 6]
result indexs: [3, 1]
correct indexs: [6]
result indexs: [3]
correct indexs: [2, 3, 4, 5, 6, 7, 12, 21, 22, 23, 24, 25, 29, 30, 32]
result indexs: [18, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [1, 4]
result indexs: [3, 1]
correct indexs: [2]
result indexs: [3]
correct indexs: [1]
result indexs: [1]
correct indexs: [2, 3, 4, 8, 9]
result indexs: [3, 1, 1, 1, 1]
correct indexs: [2, 3, 6]
result indexs: [3, 1, 1]
correct indexs: []
result indexs: []
correct indexs: [4]
result indexs: [3]
correct indexs: [2, 3, 6, 10]
result indexs: [3, 1, 1, 1]
correct indexs: []
result indexs: []
correct indexs: [6]
result indexs: [3]
correct indexs: []
result indexs: []
correct indexs: [1, 24, 26, 30, 31, 33]
result indexs: [3, 2, 2, 2, 2, 2]
correct indexs: [9, 11, 15, 20, 22, 23, 25, 29]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [1, 2, 5, 6, 7, 8]
result indexs: [2, 2, 2, 2, 2, 2]
correct indexs: [1, 3, 4]
result indexs: [3, 1, 1]
correct indexs: [1, 4, 5, 10, 14]
result indexs: [3, 1, 1, 1, 1]
correct indexs: [1, 3, 6]
result indexs: [3, 1, 1]
correct indexs: [1, 2, 4]
result indexs: [9, 9, 9]
correct indexs: [4, 10, 13, 16, 17, 20, 24, 25, 27, 29]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [4, 6, 19, 21, 24, 25, 34, 37, 39, 51, 57, 65, 66, 68, 69]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [1]
result indexs: [1]
correct indexs: [1, 3, 6]
result indexs: [3, 1, 1]
correct indexs: [1, 2, 3]
result indexs: [3, 3, 3]
correct indexs: []
result indexs: []
correct indexs: [3, 4]
result indexs: [3, 1]
correct indexs: [4, 10, 15, 27, 28]
result indexs: [3, 1, 1, 1, 1]
correct indexs: [5, 6, 7, 8, 15, 16, 17, 18, 19, 20]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [2, 5, 6]
result indexs: [3, 1, 1]
correct indexs: [1, 6, 8, 12, 13, 16, 20, 24, 25, 26, 27, 30, 32, 65, 66, 67, 68, 71, 72, 73, 74, 75, 76]
result indexs: [15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15]
correct indexs: [5, 6, 11, 12]
result indexs: [13, 1, 1, 1]
correct indexs: []
result indexs: []
correct indexs: [1, 4, 7, 11, 13]
result indexs: [3, 1, 1, 1, 1]
correct indexs: []
result indexs: []
correct indexs: [2, 6, 7]
result indexs: [3, 1, 1]
correct indexs: [1, 6]
result indexs: [3, 1]
correct indexs: [5, 10, 14]
result indexs: [5, 1, 1]
correct indexs: [1, 8, 14, 30]
result indexs: [7, 8, 8, 10]
correct indexs: [10, 11, 12, 16, 17, 18, 19, 22, 27, 31, 33, 37, 43, 44, 46, 50, 52, 92, 94, 99, 101]
result indexs: [44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44]
correct indexs: [1]
result indexs: [1]
correct indexs: [1, 2, 3, 4, 7, 11, 12, 21, 33]
result indexs: [26, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [4, 6, 8, 12, 16]
result indexs: [4, 4, 4, 4, 4]
correct indexs: [2, 13, 16]
result indexs: [22, 1, 1]
correct indexs: [1, 2, 3]
result indexs: [3, 1, 1]
correct indexs: [2, 6]
result indexs: [4, 4]
correct indexs: [1, 2]
result indexs: [3, 1]
correct indexs: [1, 5, 8]
result indexs: [3, 1, 1]
correct indexs: [3, 5]
result indexs: [3, 1]
correct indexs: [1]
result indexs: [3]
correct indexs: []
result indexs: []
correct indexs: [6, 7, 8, 14, 18, 21, 24, 30, 32, 34, 35, 38, 42, 46, 51, 53, 54, 55, 56, 59, 60, 62, 66, 68, 70, 71, 74, 75]
result indexs: [64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64]
correct indexs: [1, 8, 9, 12, 16, 19, 31, 32, 34, 35, 38, 39, 42]
result indexs: [19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
correct indexs: []
result indexs: []
correct indexs: [1]
result indexs: [1]
correct indexs: [4, 6, 11, 12, 14]
result indexs: [4, 1, 1, 1, 1]
correct indexs: [2, 7, 10, 14, 15, 16, 17, 19]
result indexs: [19, 19, 19, 19, 19, 19, 19, 19]
correct indexs: [12, 15, 16, 17, 20, 24, 25, 28, 29, 32, 33, 34, 38, 41, 45, 47, 48, 49, 50, 52, 53]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [2, 3]
result indexs: [3, 3]
correct indexs: [5, 7, 10, 14, 15, 17]
result indexs: [2, 2, 2, 2, 2, 2]
correct indexs: [2, 3, 4, 8, 9]
result indexs: [3, 1, 1, 1, 1]
correct indexs: [3, 12, 14, 20, 21, 28, 33, 37]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [2, 4, 6, 7, 8, 9, 10, 11, 15, 17]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [4, 6, 7, 12, 16, 20, 22]
result indexs: [13, 13, 13, 13, 13, 13, 13]
correct indexs: [1]
result indexs: [1]
correct indexs: [1, 2, 5]
result indexs: [3, 1, 1]
correct indexs: [3, 8, 10, 13, 14, 15, 16, 20, 22, 24, 29, 32, 38, 42, 48, 49, 53, 54, 72, 76, 77, 96, 97, 98, 99, 100, 103, 106]
result indexs: [98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98, 98]
correct indexs: [2, 5, 9]
result indexs: [3, 1, 1]
correct indexs: [5, 8, 9, 12, 16, 17, 18, 21, 24]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [5, 6, 8, 9]
result indexs: [3, 1, 1, 1]
correct indexs: [2, 5, 6, 15, 18, 25, 30, 33, 35, 40, 51, 57, 60, 64, 70, 74, 75, 76, 81, 86, 87, 89, 93, 94, 97, 99, 101, 103]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [7, 8, 9]
result indexs: [12, 1, 1]
correct indexs: [1, 2, 4, 5, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [2, 3, 4]
result indexs: [3, 1, 1]
correct indexs: [1, 4, 8, 9, 12]
result indexs: [3, 1, 1, 1, 1]
correct indexs: [18, 54, 60, 64]
result indexs: [66, 66, 66, 66]
correct indexs: [4, 7, 10, 11, 14, 18, 19]
result indexs: [3, 1, 1, 1, 1, 1, 1]
correct indexs: []
result indexs: []
correct indexs: [1, 3, 6, 10]
result indexs: [3, 1, 1, 1]
correct indexs: [3, 5, 6, 10, 12]
result indexs: [4, 1, 1, 1, 1]
correct indexs: [2, 5, 9]
result indexs: [3, 1, 1]
correct indexs: [2]
result indexs: [2]
correct indexs: [2]
result indexs: [2]
correct indexs: [1, 4, 10, 13, 14, 41, 60, 62, 65]
result indexs: [72, 72, 72, 72, 72, 72, 72, 72, 72]
correct indexs: [2, 7, 8, 10]
result indexs: [3, 2, 2, 2]
correct indexs: [7, 11, 14, 15, 16, 19, 23, 26, 30, 33, 34]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [1, 2, 5]
result indexs: [3, 1, 1]
correct indexs: [4, 7, 11, 13, 16, 18, 21, 22, 24, 25, 26, 28, 33, 34, 46, 49]
result indexs: [18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]
correct indexs: [2, 7, 8]
result indexs: [3, 1, 1]
correct indexs: [3, 7, 11, 12, 13, 14, 18, 22, 29, 30, 31, 32, 33, 34, 37, 39, 41, 51, 57, 61, 62, 63, 76, 79, 81, 83]
result indexs: [32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]
correct indexs: [2, 3, 6]
result indexs: [3, 1, 1]
correct indexs: [5, 7, 12, 13]
result indexs: [5, 5, 5, 5]
correct indexs: [12, 13, 14, 16, 18, 22, 23, 24, 25, 39, 43]
result indexs: [35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
correct indexs: [1]
result indexs: [1]
correct indexs: [1, 3]
result indexs: [3, 1]
correct indexs: [2, 3, 7, 11, 14, 23, 31, 40, 48, 49, 51, 52, 53, 54, 56, 59, 60, 61, 64, 66, 72, 73, 74, 75, 77, 92, 93]
result indexs: [41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41]
correct indexs: [2, 3, 4, 5, 6]
result indexs: [3, 1, 1, 1, 1]
correct indexs: [5, 7, 8]
result indexs: [3, 1, 1]
correct indexs: [10, 11, 13, 15, 17]
result indexs: [19, 19, 19, 19, 19]
correct indexs: []
result indexs: []
correct indexs: [3, 6]
result indexs: [3, 1]
correct indexs: [2, 8, 14, 18, 23, 27, 28, 31, 34, 41, 43, 47, 49, 54, 57, 61, 67, 79, 80, 83, 87, 88, 92, 97, 99, 102, 111, 112, 116, 120, 121, 132, 133, 140, 146, 150, 155, 157, 161, 163, 164, 167, 171, 185, 187, 190, 194]
result indexs: [71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71]
correct indexs: [6, 7, 10]
result indexs: [3, 1, 1]
correct indexs: [8, 9, 10, 13]
result indexs: [3, 1, 1, 1]
correct indexs: [4, 5, 6]
result indexs: [3, 1, 1]
correct indexs: [1, 2, 3]
result indexs: [1, 2, 2]
correct indexs: [2]
result indexs: [3]
correct indexs: [2, 3]
result indexs: [3, 1]
correct indexs: [3, 5, 7, 10, 11, 12, 13, 16, 20, 21, 22, 23, 32]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [7, 9, 10, 11, 15, 20, 24]
result indexs: [3, 1, 1, 1, 1, 1, 1]
correct indexs: [1, 3, 6, 10]
result indexs: [3, 1, 1, 1]
correct indexs: [2, 4, 5, 7, 9, 12, 16, 17]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [2, 3, 4, 7, 11, 13, 15]
result indexs: [3, 3, 3, 3, 3, 3, 3]
correct indexs: [14, 15]
result indexs: [16, 1]
correct indexs: [1, 2, 5, 9, 14, 17, 25, 39, 40, 42, 46, 48, 49, 53, 57, 60, 62, 63, 66]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [3, 4, 7]
result indexs: [3, 1, 1]
correct indexs: [3, 6]
result indexs: [3, 1]
correct indexs: [1, 2]
result indexs: [1, 1]
correct indexs: [2, 3, 4, 7]
result indexs: [3, 2, 2, 2]
correct indexs: []
result indexs: []
correct indexs: [1, 4, 8, 11, 12, 13, 15, 16, 17, 18, 19, 20]
result indexs: [9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]
correct indexs: [5, 8, 9, 12, 13, 17, 19, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31, 32, 33, 34, 38, 39, 40, 51, 52, 53]
result indexs: [12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [3, 4, 6, 7]
result indexs: [3, 1, 1, 1]
correct indexs: [1, 3, 6, 10]
result indexs: [3, 2, 2, 2]
correct indexs: [1, 3, 5, 9, 12, 14, 23, 27, 29, 30, 32]
result indexs: [21, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [1, 2, 3, 5]
result indexs: [2, 2, 2, 2]
correct indexs: [6, 7, 11, 13, 16, 19, 23, 25, 26, 27, 40, 43, 44, 46, 47, 49]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [6, 9, 12, 14, 29, 31, 33, 36, 37, 38]
result indexs: [7, 7, 7, 7, 7, 7, 7, 7, 7, 7]
correct indexs: [2]
result indexs: [3]
correct indexs: [2, 6]
result indexs: [3, 1]
correct indexs: [2]
result indexs: [2]
correct indexs: []
result indexs: []
correct indexs: [1, 2, 3]
result indexs: [3, 1, 1]
correct indexs: [4, 6, 7, 10]
result indexs: [3, 1, 1, 1]
correct indexs: [1, 5, 8]
result indexs: [4, 2, 2]
correct indexs: [2, 3, 6]
result indexs: [3, 1, 1]
correct indexs: [2, 3, 6, 7, 16, 17, 18, 21]
result indexs: [14, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [3, 4]
result indexs: [3, 1]
correct indexs: [2, 3, 4, 5, 8, 12, 14]
result indexs: [4, 1, 1, 1, 1, 1, 1]
correct indexs: [1, 19, 37, 39]
result indexs: [28, 28, 28, 28]
correct indexs: [6, 11, 15, 18, 23, 28, 31, 36, 42, 58, 68, 71, 74, 75, 76, 78, 81, 83, 90, 96, 97, 99, 100, 103, 111, 112, 116, 121, 125, 128, 133, 134, 135, 140]
result indexs: [117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117, 117]
correct indexs: [2, 3]
result indexs: [3, 1]
correct indexs: [1, 3, 6, 10]
result indexs: [3, 1, 1, 1]
correct indexs: [1, 6, 10, 16, 17, 20, 21, 24, 25, 32, 38, 42, 44, 50, 51, 55, 56, 63, 64, 70]
result indexs: [12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]
correct indexs: [2, 3, 5]
result indexs: [3, 1, 1]
correct indexs: []
result indexs: []
correct indexs: [1, 2, 3, 6, 10]
result indexs: [3, 1, 1, 1, 1]
correct indexs: [2, 3, 6]
result indexs: [3, 1, 1]
correct indexs: [1, 2, 3, 6, 7, 8, 17, 22, 32, 34]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [1, 5]
result indexs: [3, 1]
correct indexs: [1, 2, 3, 10, 11, 14, 18, 20, 25, 26]
result indexs: [26, 26, 26, 26, 26, 26, 26, 26, 26, 26]
correct indexs: [5, 13, 17, 19, 25, 28, 34, 39, 43]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [2, 3, 6, 10]
result indexs: [3, 1, 1, 1]
correct indexs: [1, 3, 6, 10, 11]
result indexs: [3, 1, 1, 1, 1]
correct indexs: [5, 8, 11, 16, 22, 25]
result indexs: [27, 27, 27, 27, 27, 27]
correct indexs: [4, 6, 9]
result indexs: [3, 1, 1]
correct indexs: [4, 6, 9, 11, 15, 16, 25, 26, 27, 31, 32, 34]
result indexs: [22, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: []
result indexs: []
correct indexs: [1]
result indexs: [1]
correct indexs: [2, 5, 9, 12, 16, 17, 18, 19, 20]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [3, 6, 7, 10]
result indexs: [3, 1, 1, 1]
correct indexs: [2, 6, 7, 10, 11, 17, 18, 23, 27, 32, 35, 36, 38, 39, 40, 48, 49, 50]
result indexs: [20, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [1, 3, 6]
result indexs: [3, 1, 1]
correct indexs: [14, 18, 21, 23, 28, 29, 32, 36, 38, 43, 48, 49]
result indexs: [5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
correct indexs: []
result indexs: []
correct indexs: [3, 6]
result indexs: [3, 1]
correct indexs: [1, 2, 3, 4, 5, 7, 8, 10]
result indexs: [15, 15, 15, 15, 15, 15, 15, 15]
correct indexs: [1]
result indexs: [1]
correct indexs: [2, 8]
result indexs: [3, 1]
correct indexs: [2, 3, 7, 8, 9]
result indexs: [9, 9, 9, 9, 9]
correct indexs: [4, 11, 14, 16, 20, 21, 24, 25, 28, 29, 33]
result indexs: [30, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [2, 4, 7]
result indexs: [3, 1, 1]
correct indexs: [1, 4, 8, 12, 13, 14]
result indexs: [13, 13, 13, 13, 13, 13]
correct indexs: [2, 6, 9, 14, 16, 19]
result indexs: [14, 1, 1, 1, 1, 1]
correct indexs: [1, 5]
result indexs: [3, 1]
correct indexs: [2]
result indexs: [3]
correct indexs: [1, 3, 4]
result indexs: [4, 4, 4]
correct indexs: [2, 5, 10, 13, 17, 20, 23, 26, 27, 29, 31, 32, 33, 34, 35, 41, 45, 46, 48, 49, 59, 62, 65, 70, 74, 75, 79, 84, 90, 91, 93, 94, 95, 96, 97, 100, 102, 103, 107, 108, 109, 116, 119, 134, 136, 137]
result indexs: [94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94]
correct indexs: [2, 10, 15, 19, 23, 24, 26, 28, 29, 30, 32]
result indexs: [31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31]
correct indexs: [1, 3, 6]
result indexs: [3, 1, 1]
correct indexs: [1, 4, 5]
result indexs: [3, 1, 1]
correct indexs: [1, 3, 6]
result indexs: [3, 1, 1]
correct indexs: [16, 17, 20, 24, 25, 31, 34, 35, 36]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: []
result indexs: []
correct indexs: [1, 3]
result indexs: [3, 2]
correct indexs: []
result indexs: []
correct indexs: [4, 5, 10, 15, 22, 23, 27, 28, 29, 32, 34, 35, 36, 46, 47, 48, 55, 56, 66, 69]
result indexs: [23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
correct indexs: [6, 7, 17, 20, 22, 23, 24, 48, 49, 51, 52, 64, 66]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [5, 7, 9, 11, 17, 18, 21, 22, 23, 24]
result indexs: [23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
correct indexs: [1, 4, 5, 19, 22, 33, 35, 36, 39]
result indexs: [11, 1, 1, 1, 3, 1, 1, 1, 1]
correct indexs: []
result indexs: []
correct indexs: [2, 4]
result indexs: [3, 3]
correct indexs: [1]
result indexs: [1]
correct indexs: [3, 4, 7, 11]
result indexs: [3, 1, 1, 1]
correct indexs: [2, 6]
result indexs: [3, 1]
correct indexs: [4, 8, 9, 12, 16, 20, 21, 28, 30, 34, 36]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [2, 7]
result indexs: [3, 1]
correct indexs: [2, 5]
result indexs: [3, 1]
correct indexs: []
result indexs: []
correct indexs: [2, 9, 10, 14, 15, 19]
result indexs: [3, 1, 1, 1, 1, 1]
correct indexs: []
result indexs: []
correct indexs: [1, 4, 7, 10, 12, 13, 14, 15, 16, 17, 20, 40]
result indexs: [3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
correct indexs: [1, 2, 3]
result indexs: [3, 3, 3]
correct indexs: [1]
